product_name,period,vintage,publication_date,price_type,price ,,,
Advanced Biofuel RIN,Current Year,2014,11/14/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,11/14/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,11/14/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,11/17/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,11/17/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,11/17/14,Average,0.5425,,,
Advanced Biofuel RIN,Current Year,2014,11/18/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,11/18/14,High,0.63,,,
Advanced Biofuel RIN,Current Year,2014,11/18/14,Average,0.585,,,
Advanced Biofuel RIN,Current Year,2014,11/19/14,Low,0.57,,,
Advanced Biofuel RIN,Current Year,2014,11/19/14,High,0.59,,,
Advanced Biofuel RIN,Current Year,2014,11/19/14,Average,0.58,,,
Advanced Biofuel RIN,Current Year,2014,11/20/14,Low,0.59,,,
Advanced Biofuel RIN,Current Year,2014,11/20/14,High,0.6,,,
Advanced Biofuel RIN,Current Year,2014,11/20/14,Average,0.595,,,
Advanced Biofuel RIN,Current Year,2014,11/21/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,11/21/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,11/21/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,11/24/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,11/24/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,11/24/14,Average,0.56,,,
Advanced Biofuel RIN,Current Year,2014,11/25/14,Low,0.55,,,
Advanced Biofuel RIN,Current Year,2014,11/25/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,11/25/14,Average,0.565,,,
Advanced Biofuel RIN,Current Year,2014,11/26/14,Low,0.56,,,
Advanced Biofuel RIN,Current Year,2014,11/26/14,High,0.6,,,
Advanced Biofuel RIN,Current Year,2014,11/26/14,Average,0.58,,,
Advanced Biofuel RIN,Current Year,2014,12/1/14,Low,0.6,,,
Advanced Biofuel RIN,Current Year,2014,12/1/14,High,0.62,,,
Advanced Biofuel RIN,Current Year,2014,12/1/14,Average,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/2/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/2/14,High,0.63,,,
Advanced Biofuel RIN,Current Year,2014,12/2/14,Average,0.62,,,
Advanced Biofuel RIN,Current Year,2014,12/3/14,Low,0.6,,,
Advanced Biofuel RIN,Current Year,2014,12/3/14,High,0.63,,,
Advanced Biofuel RIN,Current Year,2014,12/3/14,Average,0.615,,,
Advanced Biofuel RIN,Current Year,2014,12/4/14,Low,0.59,,,
Advanced Biofuel RIN,Current Year,2014,12/4/14,High,0.63,,,
Advanced Biofuel RIN,Current Year,2014,12/4/14,Average,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/5/14,Low,0.58,,,
Advanced Biofuel RIN,Current Year,2014,12/5/14,High,0.6,,,
Advanced Biofuel RIN,Current Year,2014,12/5/14,Average,0.59,,,
Advanced Biofuel RIN,Current Year,2014,12/8/14,Low,0.58,,,
Advanced Biofuel RIN,Current Year,2014,12/8/14,High,0.595,,,
Advanced Biofuel RIN,Current Year,2014,12/8/14,Average,0.5875,,,
Advanced Biofuel RIN,Current Year,2014,12/9/14,Low,0.58,,,
Advanced Biofuel RIN,Current Year,2014,12/9/14,High,0.6,,,
Advanced Biofuel RIN,Current Year,2014,12/9/14,Average,0.59,,,
Advanced Biofuel RIN,Current Year,2014,12/10/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/10/14,High,0.635,,,
Advanced Biofuel RIN,Current Year,2014,12/10/14,Average,0.6225,,,
Advanced Biofuel RIN,Current Year,2014,12/11/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/11/14,High,0.625,,,
Advanced Biofuel RIN,Current Year,2014,12/11/14,Average,0.6175,,,
Advanced Biofuel RIN,Current Year,2014,12/12/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/12/14,High,0.63,,,
Advanced Biofuel RIN,Current Year,2014,12/12/14,Average,0.62,,,
Advanced Biofuel RIN,Current Year,2014,12/15/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,12/15/14,High,0.62,,,
Advanced Biofuel RIN,Current Year,2014,12/15/14,Average,0.615,,,
Advanced Biofuel RIN,Current Year,2014,12/16/14,Low,0.64,,,
Advanced Biofuel RIN,Current Year,2014,12/16/14,High,0.665,,,
Advanced Biofuel RIN,Current Year,2014,12/16/14,Average,0.6525,,,
Advanced Biofuel RIN,Current Year,2014,12/17/14,Low,0.63,,,
Advanced Biofuel RIN,Current Year,2014,12/17/14,High,0.66,,,
Advanced Biofuel RIN,Current Year,2014,12/17/14,Average,0.645,,,
Advanced Biofuel RIN,Current Year,2014,12/18/14,Low,0.66,,,
Advanced Biofuel RIN,Current Year,2014,12/18/14,High,0.67,,,
Advanced Biofuel RIN,Current Year,2014,12/18/14,Average,0.665,,,
Advanced Biofuel RIN,Current Year,2014,12/19/14,Low,0.66,,,
Advanced Biofuel RIN,Current Year,2014,12/19/14,High,0.67,,,
Advanced Biofuel RIN,Current Year,2014,12/19/14,Average,0.665,,,
Advanced Biofuel RIN,Current Year,2014,12/22/14,Low,0.69,,,
Advanced Biofuel RIN,Current Year,2014,12/22/14,High,0.7,,,
Advanced Biofuel RIN,Current Year,2014,12/22/14,Average,0.695,,,
Advanced Biofuel RIN,Current Year,2014,12/23/14,Low,0.72,,,
Advanced Biofuel RIN,Current Year,2014,12/23/14,High,0.73,,,
Advanced Biofuel RIN,Current Year,2014,12/23/14,Average,0.725,,,
Advanced Biofuel RIN,Current Year,2014,12/24/14,Low,0.72,,,
Advanced Biofuel RIN,Current Year,2014,12/24/14,High,0.73,,,
Advanced Biofuel RIN,Current Year,2014,12/24/14,Average,0.725,,,
Advanced Biofuel RIN,Current Year,2014,12/26/14,Low,0.72,,,
Advanced Biofuel RIN,Current Year,2014,12/26/14,High,0.73,,,
Advanced Biofuel RIN,Current Year,2014,12/26/14,Average,0.725,,,
Advanced Biofuel RIN,Current Year,2014,12/29/14,Low,0.73,,,
Advanced Biofuel RIN,Current Year,2014,12/29/14,High,0.74,,,
Advanced Biofuel RIN,Current Year,2014,12/29/14,Average,0.735,,,
Advanced Biofuel RIN,Current Year,2014,12/30/14,Low,0.73,,,
Advanced Biofuel RIN,Current Year,2014,12/30/14,High,0.74,,,
Advanced Biofuel RIN,Current Year,2014,12/30/14,Average,0.735,,,
Advanced Biofuel RIN,Current Year,2014,12/31/14,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2014,12/31/14,High,0.77,,,
Advanced Biofuel RIN,Current Year,2014,12/31/14,Average,0.76,,,
Advanced Biofuel RIN,Current Year,2015,1/2/15,Low,0.84,,,
Advanced Biofuel RIN,Current Year,2015,1/2/15,High,0.88,,,
Advanced Biofuel RIN,Current Year,2015,1/2/15,Average,0.86,,,
Advanced Biofuel RIN,Current Year,2015,1/5/15,Low,0.84,,,
Advanced Biofuel RIN,Current Year,2015,1/5/15,High,0.94,,,
Advanced Biofuel RIN,Current Year,2015,1/5/15,Average,0.89,,,
Advanced Biofuel RIN,Current Year,2015,1/6/15,Low,0.92,,,
Advanced Biofuel RIN,Current Year,2015,1/6/15,High,1,,,
Advanced Biofuel RIN,Current Year,2015,1/6/15,Average,0.96,,,
Advanced Biofuel RIN,Current Year,2015,1/7/15,Low,0.915,,,
Advanced Biofuel RIN,Current Year,2015,1/7/15,High,0.945,,,
Advanced Biofuel RIN,Current Year,2015,1/7/15,Average,0.93,,,
Advanced Biofuel RIN,Current Year,2015,1/8/15,Low,0.88,,,
Advanced Biofuel RIN,Current Year,2015,1/8/15,High,0.91,,,
Advanced Biofuel RIN,Current Year,2015,1/8/15,Average,0.895,,,
Advanced Biofuel RIN,Current Year,2015,1/9/15,Low,0.87,,,
Advanced Biofuel RIN,Current Year,2015,1/9/15,High,0.92,,,
Advanced Biofuel RIN,Current Year,2015,1/9/15,Average,0.895,,,
Advanced Biofuel RIN,Current Year,2015,1/12/15,Low,0.86,,,
Advanced Biofuel RIN,Current Year,2015,1/12/15,High,0.91,,,
Advanced Biofuel RIN,Current Year,2015,1/12/15,Average,0.885,,,
Advanced Biofuel RIN,Current Year,2015,1/13/15,Low,0.84,,,
Advanced Biofuel RIN,Current Year,2015,1/13/15,High,0.885,,,
Advanced Biofuel RIN,Current Year,2015,1/13/15,Average,0.8625,,,
Advanced Biofuel RIN,Current Year,2015,1/14/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,1/14/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,1/14/15,Average,0.81,,,
Advanced Biofuel RIN,Current Year,2015,1/15/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,1/15/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,1/15/15,Average,0.82,,,
Advanced Biofuel RIN,Current Year,2015,1/16/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,1/16/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,1/16/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,1/20/15,Low,0.72,,,
Advanced Biofuel RIN,Current Year,2015,1/20/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,1/20/15,Average,0.76,,,
Advanced Biofuel RIN,Current Year,2015,1/21/15,Low,0.74,,,
Advanced Biofuel RIN,Current Year,2015,1/21/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,1/21/15,Average,0.76,,,
Advanced Biofuel RIN,Current Year,2015,1/22/15,Low,0.74,,,
Advanced Biofuel RIN,Current Year,2015,1/22/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,1/22/15,Average,0.76,,,
Advanced Biofuel RIN,Current Year,2015,1/23/15,Low,0.85,,,
Advanced Biofuel RIN,Current Year,2015,1/23/15,High,0.94,,,
Advanced Biofuel RIN,Current Year,2015,1/23/15,Average,0.895,,,
Advanced Biofuel RIN,Current Year,2015,1/26/15,Low,0.86,,,
Advanced Biofuel RIN,Current Year,2015,1/26/15,High,0.94,,,
Advanced Biofuel RIN,Current Year,2015,1/26/15,Average,0.9,,,
Advanced Biofuel RIN,Current Year,2015,1/27/15,Low,0.85,,,
Advanced Biofuel RIN,Current Year,2015,1/27/15,High,0.92,,,
Advanced Biofuel RIN,Current Year,2015,1/27/15,Average,0.885,,,
Advanced Biofuel RIN,Current Year,2015,1/28/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,1/28/15,High,0.87,,,
Advanced Biofuel RIN,Current Year,2015,1/28/15,Average,0.835,,,
Advanced Biofuel RIN,Current Year,2015,1/29/15,Low,0.86,,,
Advanced Biofuel RIN,Current Year,2015,1/29/15,High,0.9,,,
Advanced Biofuel RIN,Current Year,2015,1/29/15,Average,0.88,,,
Advanced Biofuel RIN,Current Year,2015,1/30/15,Low,0.86,,,
Advanced Biofuel RIN,Current Year,2015,1/30/15,High,0.9,,,
Advanced Biofuel RIN,Current Year,2015,1/30/15,Average,0.88,,,
Advanced Biofuel RIN,Current Year,2015,2/2/15,Low,0.85,,,
Advanced Biofuel RIN,Current Year,2015,2/2/15,High,0.9,,,
Advanced Biofuel RIN,Current Year,2015,2/2/15,Average,0.875,,,
Advanced Biofuel RIN,Current Year,2015,2/3/15,Low,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/3/15,High,0.86,,,
Advanced Biofuel RIN,Current Year,2015,2/3/15,Average,0.845,,,
Advanced Biofuel RIN,Current Year,2015,2/4/15,Low,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/4/15,High,0.87,,,
Advanced Biofuel RIN,Current Year,2015,2/4/15,Average,0.85,,,
Advanced Biofuel RIN,Current Year,2015,2/5/15,Low,0.81,,,
Advanced Biofuel RIN,Current Year,2015,2/5/15,High,0.87,,,
Advanced Biofuel RIN,Current Year,2015,2/5/15,Average,0.84,,,
Advanced Biofuel RIN,Current Year,2015,2/6/15,Low,0.81,,,
Advanced Biofuel RIN,Current Year,2015,2/6/15,High,0.88,,,
Advanced Biofuel RIN,Current Year,2015,2/6/15,Average,0.845,,,
Advanced Biofuel RIN,Current Year,2015,2/9/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,2/9/15,High,0.88,,,
Advanced Biofuel RIN,Current Year,2015,2/9/15,Average,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/10/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/10/15,High,0.85,,,
Advanced Biofuel RIN,Current Year,2015,2/10/15,Average,0.825,,,
Advanced Biofuel RIN,Current Year,2015,2/11/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,2/11/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,2/11/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,2/12/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,2/12/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/12/15,Average,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/13/15,Low,0.785,,,
Advanced Biofuel RIN,Current Year,2015,2/13/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/13/15,Average,0.8075,,,
Advanced Biofuel RIN,Current Year,2015,2/17/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/17/15,High,0.85,,,
Advanced Biofuel RIN,Current Year,2015,2/17/15,Average,0.825,,,
Advanced Biofuel RIN,Current Year,2015,2/18/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,2/18/15,High,0.85,,,
Advanced Biofuel RIN,Current Year,2015,2/18/15,Average,0.815,,,
Advanced Biofuel RIN,Current Year,2015,2/19/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,2/19/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,2/19/15,Average,0.815,,,
Advanced Biofuel RIN,Current Year,2015,2/20/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/20/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,2/20/15,Average,0.82,,,
Advanced Biofuel RIN,Current Year,2015,2/23/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,2/23/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,2/23/15,Average,0.815,,,
Advanced Biofuel RIN,Current Year,2015,2/24/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,2/24/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,2/24/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,2/25/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,2/25/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,2/25/15,Average,0.795,,,
Advanced Biofuel RIN,Current Year,2015,2/26/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,2/26/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,2/26/15,Average,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/27/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,2/27/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,2/27/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/2/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,3/2/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,3/2/15,Average,0.795,,,
Advanced Biofuel RIN,Current Year,2015,3/3/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/3/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,3/3/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/4/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,3/4/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,3/4/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,3/5/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/5/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,3/5/15,Average,0.81,,,
Advanced Biofuel RIN,Current Year,2015,3/6/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,3/6/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,3/6/15,Average,0.815,,,
Advanced Biofuel RIN,Current Year,2015,3/9/15,Low,0.795,,,
Advanced Biofuel RIN,Current Year,2015,3/9/15,High,0.815,,,
Advanced Biofuel RIN,Current Year,2015,3/9/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,3/10/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,3/10/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,3/10/15,Average,0.785,,,
Advanced Biofuel RIN,Current Year,2015,3/11/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,3/11/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/11/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/12/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/12/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/12/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,3/13/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/13/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/13/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,3/16/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,3/16/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/16/15,Average,0.765,,,
Advanced Biofuel RIN,Current Year,2015,3/17/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,3/17/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/17/15,Average,0.765,,,
Advanced Biofuel RIN,Current Year,2015,3/18/15,Low,0.73,,,
Advanced Biofuel RIN,Current Year,2015,3/18/15,High,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/18/15,Average,0.745,,,
Advanced Biofuel RIN,Current Year,2015,3/19/15,Low,0.72,,,
Advanced Biofuel RIN,Current Year,2015,3/19/15,High,0.75,,,
Advanced Biofuel RIN,Current Year,2015,3/19/15,Average,0.735,,,
Advanced Biofuel RIN,Current Year,2015,3/20/15,Low,0.73,,,
Advanced Biofuel RIN,Current Year,2015,3/20/15,High,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/20/15,Average,0.745,,,
Advanced Biofuel RIN,Current Year,2015,3/23/15,Low,0.74,,,
Advanced Biofuel RIN,Current Year,2015,3/23/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/23/15,Average,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/24/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,3/24/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/24/15,Average,0.77,,,
Advanced Biofuel RIN,Current Year,2015,3/25/15,Low,0.775,,,
Advanced Biofuel RIN,Current Year,2015,3/25/15,High,0.81,,,
Advanced Biofuel RIN,Current Year,2015,3/25/15,Average,0.7925,,,
Advanced Biofuel RIN,Current Year,2015,3/26/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/26/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,3/26/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/27/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,3/27/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/27/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/30/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/30/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,3/30/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,3/31/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,3/31/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,3/31/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,4/1/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,4/1/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/1/15,Average,0.77,,,
Advanced Biofuel RIN,Current Year,2015,4/2/15,Low,0.75,,,
Advanced Biofuel RIN,Current Year,2015,4/2/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/2/15,Average,0.765,,,
Advanced Biofuel RIN,Current Year,2015,4/6/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/6/15,High,0.785,,,
Advanced Biofuel RIN,Current Year,2015,4/6/15,Average,0.7725,,,
Advanced Biofuel RIN,Current Year,2015,4/7/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/7/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/7/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,4/8/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/8/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/8/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,4/9/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,4/9/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/9/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/10/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/10/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,4/10/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/13/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/13/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,4/13/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,4/14/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,4/14/15,High,0.84,,,
Advanced Biofuel RIN,Current Year,2015,4/14/15,Average,0.82,,,
Advanced Biofuel RIN,Current Year,2015,4/15/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/15/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,4/15/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,4/16/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/16/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,4/16/15,Average,0.81,,,
Advanced Biofuel RIN,Current Year,2015,4/17/15,Low,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/17/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,4/17/15,Average,0.81,,,
Advanced Biofuel RIN,Current Year,2015,4/20/15,Low,0.77,,,
Advanced Biofuel RIN,Current Year,2015,4/20/15,High,0.805,,,
Advanced Biofuel RIN,Current Year,2015,4/20/15,Average,0.7875,,,
Advanced Biofuel RIN,Current Year,2015,4/21/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/21/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,4/21/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/22/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/22/15,High,0.795,,,
Advanced Biofuel RIN,Current Year,2015,4/22/15,Average,0.7775,,,
Advanced Biofuel RIN,Current Year,2015,4/23/15,Low,0.775,,,
Advanced Biofuel RIN,Current Year,2015,4/23/15,High,0.805,,,
Advanced Biofuel RIN,Current Year,2015,4/23/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/24/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/24/15,High,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/24/15,Average,0.775,,,
Advanced Biofuel RIN,Current Year,2015,4/27/15,Low,0.76,,,
Advanced Biofuel RIN,Current Year,2015,4/27/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,4/27/15,Average,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/28/15,Low,0.755,,,
Advanced Biofuel RIN,Current Year,2015,4/28/15,High,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/28/15,Average,0.7675,,,
Advanced Biofuel RIN,Current Year,2015,4/29/15,Low,0.78,,,
Advanced Biofuel RIN,Current Year,2015,4/29/15,High,0.8,,,
Advanced Biofuel RIN,Current Year,2015,4/29/15,Average,0.79,,,
Advanced Biofuel RIN,Current Year,2015,4/30/15,Low,0.785,,,
Advanced Biofuel RIN,Current Year,2015,4/30/15,High,0.805,,,
Advanced Biofuel RIN,Current Year,2015,4/30/15,Average,0.795,,,
Advanced Biofuel RIN,Current Year,2015,5/1/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,5/1/15,High,0.81,,,
Advanced Biofuel RIN,Current Year,2015,5/1/15,Average,0.805,,,
Advanced Biofuel RIN,Current Year,2015,5/4/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,5/4/15,High,0.82,,,
Advanced Biofuel RIN,Current Year,2015,5/4/15,Average,0.81,,,
Advanced Biofuel RIN,Current Year,2015,5/5/15,Low,0.8,,,
Advanced Biofuel RIN,Current Year,2015,5/5/15,High,0.83,,,
Advanced Biofuel RIN,Current Year,2015,5/5/15,Average,0.815,,,
